OBJECTID,WHO_REGION,ISO_2_CODE,ADM3_NAME,ADM2_NAME,ADM1_NAME,ADM0_NAME,ADM3_CODE,ADM2_CODE,ADM1_CODE,ADM0_CODE,STARTDATE,ENDDATE,ISO_3_CODE,WHO_CODE,ADM3_ALTNA,ADM3_ALTCO,LVL,WHO_STATUS,UN_CODE,UNICEF_REG,CENTER_LON,CENTER_LAT,ADM3_VIZ_N,ADM2_VIZ_N,ADM1_VIZ_N,GUID,ADM2_GUID,ADM1_GUID,ADM0_GUID,NOTES,GlobalID,Shape_Leng,Shape_Area
523,AFRO,GN,LINKO,KEROUANE,KANKAN,GUINEA,GN001004002006000000,GN001004002000000000,GN001004000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-8.76325092000,9.43989797000,Linko,Kerouane,Kankan,{638370EE-69E6-48F4-A4D3-F3515DF9BF29},{BCD50737-7EDB-4FE1-B36E-71960F6F4500},{F4A65CE5-DE5C-458C-89D2-9A9948436620},{3740A605-5160-4F27-BD0D-D8F08466011A},,{D443F603-BD12-483E-9C49-BD1BC882580D},1.59261224286,0.12638134182
524,AFRO,GN,LINSAN SARAN,LELOUMA,LABE,GUINEA,GN001006003007000000,GN001006003000000000,GN001006000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-12.69133558000,11.77718065000,Linsan Saran,Lelouma,Labe,{7B4C3862-D2D7-4FB9-8CC1-7924CB465873},{F964B398-9DF1-4D68-947B-2A90C0D1C060},{8C1432DB-20F7-4B43-A09A-F370CA3EEC0C},{3740A605-5160-4F27-BD0D-D8F08466011A},,{8290CE85-F4FF-40DB-ACC5-BF13940EEEC6},0.95194177791,0.04221123373
525,AFRO,GN,LISSO,BOFFA,BOKE,GUINEA,GN001001001005000000,GN001001001000000000,GN001001000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-13.82336732000,10.47432341000,Lisso,Boffa,Boke,{D0C584BB-0747-40C8-A171-03E23F56694A},{827B436F-A63D-40F6-8C43-1E6AC0FA9C02},{E17F716C-DA1C-4212-8B52-8C9FBB65468B},{3740A605-5160-4F27-BD0D-D8F08466011A},,{78073462-2E33-4413-941C-8DBCAF229BD9},1.73898758648,0.07042881965
526,AFRO,GN,LOLA CTRE,LOLA,N'ZEREKORE,GUINEA,GN001008003007000000,GN001008003000000000,GN001008000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-8.47685560000,7.79206581000,Lola Centre,Lola,N'zerekore,{28E5C98E-8483-4847-9135-E4AB3A892C2E},{DE27F008-A821-47E3-972F-5A5CDD128002},{DBB89DE8-46BD-4369-8BFF-B7FDD4E3668F},{3740A605-5160-4F27-BD0D-D8F08466011A},ADM3_VIZ_NAME: Changed CTRE to Centre,{C38766E7-B34E-4B0E-8645-D0D85730FD29},0.78132340154,0.02930804430
527,AFRO,GN,MACENTA CTRE,MACENTA,N'ZEREKORE,GUINEA,GN001008004008000000,GN001008004000000000,GN001008000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-9.46217717000,8.53787160000,Macenta Centre,Macenta,N'zerekore,{3EBFF502-718D-41AC-A1EE-9E6B83EBD99F},{50356CF1-C47D-4369-B8B5-E4C203A09899},{DBB89DE8-46BD-4369-8BFF-B7FDD4E3668F},{3740A605-5160-4F27-BD0D-D8F08466011A},ADM3_VIZ_NAME: Changed CTRE to Centre,{2B999FA6-7745-47EE-9659-2A9B5597AF7D},0.41732865637,0.00897866219
528,AFRO,GN,MACI,PITA,MAMOU,GUINEA,GN001007003006000000,GN001007003000000000,GN001007000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-12.53970139000,10.88117294000,Maci,Pita,Mamou,{4940D2E7-137E-47D3-97A7-2F13AE1C6DE5},{A5AE1042-B5B2-4938-9B57-F94E87E10A4B},{70A7F1F4-7ECC-4BA7-99F4-21C4F84859AA},{3740A605-5160-4F27-BD0D-D8F08466011A},,{95390DBE-ADB5-4E22-827A-3094BA38CFC6},0.92034562589,0.03414223528
529,AFRO,GN,MANFRAN,KISSIDOUGOU,FARANAH,GUINEA,GN001003004010000000,GN001003004000000000,GN001003000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-9.78751557000,9.40054902000,Manfran,Kissidougou,Faranah,{1FCF1CD3-355A-42A6-B3E3-29AFCC480765},{E102D840-F9A4-48FC-9A09-9D95F802F438},{5217EDE4-E8A7-4D41-B049-27C587EC465C},{3740A605-5160-4F27-BD0D-D8F08466011A},,{1634AB5C-56B6-48BA-9669-0C9D9A1E1691},1.12878073105,0.07108828978
530,AFRO,GN,MADINA OULA,KINDIA,KINDIA,GUINEA,GN001005004006000000,GN001005004000000000,GN001005000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-12.38184646000,9.96615986000,Madina Oula,Kindia,Kindia,{2F3A60F0-393B-4722-BE72-8CD65DA8D46D},{A4EE52F5-14CF-455E-9083-098A531C05BC},{BBFD4A3D-C612-471F-BF12-72160A6E8997},{3740A605-5160-4F27-BD0D-D8F08466011A},,{90C1475D-D5E5-4B9A-8E10-53E9E5C26E39},2.25298912063,0.11147468385
531,AFRO,GN,MADINA WORA,MALI,LABE,GUINEA,GN001006004008000000,GN001006004000000000,GN001006000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-12.59799217000,12.02596008000,Madina Wora,Mali,Labe,{EEB00379-93A0-4C02-B1BA-06F31FB46762},{4E6E939E-02E0-44D9-A27B-C9273C8E309B},{8C1432DB-20F7-4B43-A09A-F370CA3EEC0C},{3740A605-5160-4F27-BD0D-D8F08466011A},,{5CA950A6-C3CC-4FA5-8F29-6D6F30FADC23},1.26405128105,0.05718456724
532,AFRO,GN,MAFARA,DALABA,MAMOU,GUINEA,GN001007001008000000,GN001007001000000000,GN001007000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-11.89548323000,10.93631067000,Mafara,Dalaba,Mamou,{707691AD-1AFB-418B-8E96-91BF01520BE2},{6639C07D-56B0-441C-A9D8-9985FC080957},{70A7F1F4-7ECC-4BA7-99F4-21C4F84859AA},{3740A605-5160-4F27-BD0D-D8F08466011A},,{83F0DFED-32CC-43CA-B18D-2129004850CC},0.88854349355,0.04320592165
533,AFRO,GN,MAFERINYA,FORECARIAH,KINDIA,GUINEA,GN001005003008000000,GN001005003000000000,GN001005000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-13.30724075000,9.48394645000,Maferinya,Forecariah,Kindia,{B616B5F3-2F09-4C9C-9A7D-8CDBBBD23EE5},{CDA157DA-FA10-4671-99CB-1C4DB56A432E},{BBFD4A3D-C612-471F-BF12-72160A6E8997},{3740A605-5160-4F27-BD0D-D8F08466011A},,{C5C575AD-DC51-4AF7-B733-118AA9DA43E7},1.03453914991,0.04317704201
534,AFRO,GN,MALANTA,GAOUAL,BOKE,GUINEA,GN001001004006000000,GN001001004000000000,GN001001000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-12.81980593000,11.55642436000,Malanta,Gaoual,Boke,{FCFA6602-0250-49DE-BD4C-D2886E5B9B2C},{3AF2956C-CF76-4590-B832-3774BF3EDEDE},{E17F716C-DA1C-4212-8B52-8C9FBB65468B},{3740A605-5160-4F27-BD0D-D8F08466011A},,{139F943E-DC86-4C90-B707-78EBB8DE2075},0.87721200377,0.03325723138
535,AFRO,GN,MANDA,LELOUMA,LABE,GUINEA,GN001006003008000000,GN001006003000000000,GN001006000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-12.62606460000,11.67337576000,Manda,Lelouma,Labe,{6D1F937B-97B3-4C17-BB48-BDA306F79EF8},{F964B398-9DF1-4D68-947B-2A90C0D1C060},{8C1432DB-20F7-4B43-A09A-F370CA3EEC0C},{3740A605-5160-4F27-BD0D-D8F08466011A},,{C679B805-4A2C-4155-A07C-A4D479441983},0.29084993738,0.00546041562
536,AFRO,GN,MALAPOUYA,BOKE,BOKE,GUINEA,GN001001002007000000,GN001001002000000000,GN001001000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-14.21894068000,10.71539185000,Malapouya,Boke,Boke,{0025C480-738E-4785-A8C1-E76CC60A61E5},{817C3D7B-887E-4C07-9739-30084F498A26},{E17F716C-DA1C-4212-8B52-8C9FBB65468B},{3740A605-5160-4F27-BD0D-D8F08466011A},,{E4D55A4E-79F7-4BEA-92F6-5333F9264106},0.93403554256,0.04757750240
537,AFRO,GN,MANKOUNTAN,BOFFA,BOKE,GUINEA,GN001001001006000000,GN001001001000000000,GN001001000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-14.41614655000,10.49477825000,Mankountan,Boffa,Boke,{9ACF2F0B-0931-4185-804A-5BD73779AE3D},{827B436F-A63D-40F6-8C43-1E6AC0FA9C02},{E17F716C-DA1C-4212-8B52-8C9FBB65468B},{3740A605-5160-4F27-BD0D-D8F08466011A},,{08A81045-C393-41F7-80A7-EC4DD9203494},0.76177594699,0.02640461106
538,AFRO,GN,MALEA,SIGUIRI,KANKAN,GUINEA,GN001004005006000000,GN001004005000000000,GN001004000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-9.79633468000,11.68850235000,Malea,Siguiri,Kankan,{66DE5E0C-9575-49B1-947D-3706B7AB7F96},{3D5505B6-E298-47E1-AF54-FA2554708C41},{F4A65CE5-DE5C-458C-89D2-9A9948436620},{3740A605-5160-4F27-BD0D-D8F08466011A},,{9C40D575-BDC9-43EF-AABF-C6C3F6279D7A},1.70391384225,0.12668499536
539,AFRO,GN,MALI CTRE,MALI,LABE,GUINEA,GN001006004009000000,GN001006004000000000,GN001006000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-12.20986240000,12.07576411000,Mali Centre,Mali,Labe,{0BD7DFD6-39E3-43A0-BBEB-0E1CA8AFD46D},{4E6E939E-02E0-44D9-A27B-C9273C8E309B},{8C1432DB-20F7-4B43-A09A-F370CA3EEC0C},{3740A605-5160-4F27-BD0D-D8F08466011A},ADM3_VIZ_NAME: Changed CTRE to Centre,{A72E7A22-EBBE-4EDB-8AB1-C33C3E5DC5AF},0.90163118411,0.04074764212
540,AFRO,GN,MITTY,DALABA,MAMOU,GUINEA,GN001007001009000000,GN001007001000000000,GN001007000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-12.30908367000,10.85097022000,Mitty,Dalaba,Mamou,{480FF503-B678-4FE5-A6D3-A3CCC0E1D4FC},{6639C07D-56B0-441C-A9D8-9985FC080957},{70A7F1F4-7ECC-4BA7-99F4-21C4F84859AA},{3740A605-5160-4F27-BD0D-D8F08466011A},,{D1A41F70-8A2A-448F-A6B3-25BEB29386C5},0.87609725529,0.02777055740
541,AFRO,GN,MOLOTA,KINDIA,KINDIA,GUINEA,GN001005004008000000,GN001005004000000000,GN001005000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-12.79715900000,9.83314746000,Molota,Kindia,Kindia,{4A271011-A363-4F68-9456-3DB131653CA6},{A4EE52F5-14CF-455E-9083-098A531C05BC},{BBFD4A3D-C612-471F-BF12-72160A6E8997},{3740A605-5160-4F27-BD0D-D8F08466011A},,{02BD2F3F-78A2-4FE3-AE23-085FACDC471D},0.80871972302,0.03836417008
542,AFRO,GN,MOMBEYAH,DALABA,MAMOU,GUINEA,GN001007001010000000,GN001007001000000000,GN001007000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-12.06426072000,11.23365246000,Mombeyah,Dalaba,Mamou,{D6476DDB-990E-48B0-9754-789B3612EE97},{6639C07D-56B0-441C-A9D8-9985FC080957},{70A7F1F4-7ECC-4BA7-99F4-21C4F84859AA},{3740A605-5160-4F27-BD0D-D8F08466011A},,{79DD4203-8B80-4572-9F91-7E4850549ED8},0.57400533374,0.01747147977
543,AFRO,GN,NONGOA,GUECKEDOU,N'ZEREKORE,GUINEA,GN001008002007000000,GN001008002000000000,GN001008000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-10.31491481000,8.52438539000,Nongoa,Gueckedou,N'zerekore,{7FFE1260-3F63-417F-B014-2F52FD99FD53},{8FCC5814-B006-4621-9E07-D746142ED00D},{DBB89DE8-46BD-4369-8BFF-B7FDD4E3668F},{3740A605-5160-4F27-BD0D-D8F08466011A},,{B80417CD-8C4B-4582-8424-E439C6749C8D},0.47594478044,0.00975230212
544,AFRO,GN,MORIBAYAH,KANKAN,KANKAN,GUINEA,GN001004001010000000,GN001004001000000000,GN001004000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-9.51509752000,9.88353878000,Moribayah,Kankan,Kankan,{49BAFA0F-09E5-430E-90B7-A35E8C1D231B},{6B598816-7B2E-4A23-82BC-A2FB71A01E39},{F4A65CE5-DE5C-458C-89D2-9A9948436620},{3740A605-5160-4F27-BD0D-D8F08466011A},,{4020A57C-EF38-4DCE-B2D3-B3CD79467510},1.83059870204,0.14220883560
545,AFRO,GN,MORODOU,MANDIANA,KANKAN,GUINEA,GN001004004009000000,GN001004004000000000,GN001004000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-8.73920320000,10.89794446000,Morodou,Mandiana,Kankan,{44CEE55F-1A92-45D9-A2C1-3068AC810307},{5FE6EEFE-756C-42FD-A228-6AC002879C97},{F4A65CE5-DE5C-458C-89D2-9A9948436620},{3740A605-5160-4F27-BD0D-D8F08466011A},,{98F8BF21-710B-462D-9FB1-DAD2A38728EF},1.38089985440,0.07062057915
546,AFRO,GN,MOUSSADOU,BEYLA,N'ZEREKORE,GUINEA,GN001008001010000000,GN001008001000000000,GN001008000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-8.54860067000,8.86307819000,Moussadou,Beyla,N'zerekore,{3276C9FD-F38A-44F6-B46B-63E89CBF3FD8},{516C366D-1299-4AF3-BA22-96E9C19D3EE1},{DBB89DE8-46BD-4369-8BFF-B7FDD4E3668F},{3740A605-5160-4F27-BD0D-D8F08466011A},,{4AF4AC78-6A9C-4356-8FC8-8775C684DB92},0.90305292585,0.05573533545
547,AFRO,GN,MOUSSAYAH,FORECARIAH,KINDIA,GUINEA,GN001005003009000000,GN001005003000000000,GN001005000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-12.83378511000,9.48020268000,Moussayah,Forecariah,Kindia,{51EAB9D3-765D-47E1-AF88-7BA44CAAD5F5},{CDA157DA-FA10-4671-99CB-1C4DB56A432E},{BBFD4A3D-C612-471F-BF12-72160A6E8997},{3740A605-5160-4F27-BD0D-D8F08466011A},,{A55E1A37-2398-4A21-93C4-546D9FB054D4},1.38596517964,0.05118383811
548,AFRO,GN,NDEMA,DABOLA,FARANAH,GUINEA,GN001003001009000000,GN001003001000000000,GN001003000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-11.04273554000,10.64786174000,Ndema,Dabola,Faranah,{27D307DF-23CC-4590-B13D-875E76E05884},{8E2F5727-BCCF-434A-A01B-5FCCF877637A},{5217EDE4-E8A7-4D41-B049-27C587EC465C},{3740A605-5160-4F27-BD0D-D8F08466011A},,{A97E3E3D-9AC6-4475-9E10-661C7195AAE7},1.12988363797,0.06523774784
549,AFRO,GN,NZEBELA,MACENTA,N'ZEREKORE,GUINEA,GN001008004009000000,GN001008004000000000,GN001008000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-9.08096462000,8.14311580000,Nzebela,Macenta,N'zerekore,{8ACA9687-444C-4E7A-BF36-FCCC4209DEA2},{50356CF1-C47D-4369-B8B5-E4C203A09899},{DBB89DE8-46BD-4369-8BFF-B7FDD4E3668F},{3740A605-5160-4F27-BD0D-D8F08466011A},,{6CCB1558-A10C-47F4-BDD1-B08DEB6606DF},1.15137028008,0.05354244120
550,AFRO,GN,NZEREKORE CTRE,N'ZEREKORE,N'ZEREKORE,GUINEA,GN001008005006000000,GN001008005000000000,GN001008000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-8.83632255000,7.73796623000,Nzerekore Centre,N'zerekore,N'zerekore,{56A0CA5F-19EB-4263-88B7-9ECE0604F3B7},{DE604D86-539C-4146-AC8A-6CF71FF7E8A4},{DBB89DE8-46BD-4369-8BFF-B7FDD4E3668F},{3740A605-5160-4F27-BD0D-D8F08466011A},ADM3_VIZ_NAME: Changed CTRE to Centre,{A1535286-F8DF-4F42-8FCD-F663A940B6BC},0.36338460737,0.00746521034
551,AFRO,GN,NZOO,LOLA,N'ZEREKORE,GUINEA,GN001008003008000000,GN001008003000000000,GN001008000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-8.29697207000,7.66453887000,Nzoo,Lola,N'zerekore,{2FA356AF-5645-4F31-BA04-7436B90FF6C6},{DE27F008-A821-47E3-972F-5A5CDD128002},{DBB89DE8-46BD-4369-8BFF-B7FDD4E3668F},{3740A605-5160-4F27-BD0D-D8F08466011A},,{CA38AA07-E107-4837-A34F-1F4765C35AFF},0.95042903855,0.04380343548
552,AFRO,GN,NABOUN,SIGUIRI,KANKAN,GUINEA,GN001004005007000000,GN001004005000000000,GN001004000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-9.56470055000,12.04200992000,Naboun,Siguiri,Kankan,{61F7B967-9518-42F2-9CA3-93D42CBE5140},{3D5505B6-E298-47E1-AF54-FA2554708C41},{F4A65CE5-DE5C-458C-89D2-9A9948436620},{3740A605-5160-4F27-BD0D-D8F08466011A},,{F7570134-85D7-4F7B-832A-15EB4C554C9E},1.85841166528,0.13824036928
553,AFRO,GN,NIONSOMORIDOU,BEYLA,N'ZEREKORE,GUINEA,GN001008001011000000,GN001008001000000000,GN001008000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-8.81646315000,8.71657330000,Nionsomoridou,Beyla,N'zerekore,{8ED152FB-CA83-4CC4-A1C8-FA36E8212319},{516C366D-1299-4AF3-BA22-96E9C19D3EE1},{DBB89DE8-46BD-4369-8BFF-B7FDD4E3668F},{3740A605-5160-4F27-BD0D-D8F08466011A},,{2519D6BC-37F7-4C80-8A90-A4584036433C},1.48430330613,0.06665635698
554,AFRO,GN,NIAGASSOLA,SIGUIRI,KANKAN,GUINEA,GN001004005008000000,GN001004005000000000,GN001004000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-9.16066910000,12.12158268000,Niagassola,Siguiri,Kankan,{055C6D82-D75B-4355-91CE-0376A7D54691},{3D5505B6-E298-47E1-AF54-FA2554708C41},{F4A65CE5-DE5C-458C-89D2-9A9948436620},{3740A605-5160-4F27-BD0D-D8F08466011A},,{3831489A-54F1-4967-BFF3-0A382A4E822B},2.56999401715,0.25349899918
555,AFRO,GN,NIANDANKORO,SIGUIRI,KANKAN,GUINEA,GN001004005009000000,GN001004005000000000,GN001004000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-9.35052421000,11.18583291000,Niandankoro,Siguiri,Kankan,{35FC8CF8-C56E-44BF-99E0-7308B3145138},{3D5505B6-E298-47E1-AF54-FA2554708C41},{F4A65CE5-DE5C-458C-89D2-9A9948436620},{3740A605-5160-4F27-BD0D-D8F08466011A},,{797A82A8-B4D0-4F17-B00C-F0AFCEF073C9},1.24082008758,0.06126119625
556,AFRO,GN,NIANTANINA,MANDIANA,KANKAN,GUINEA,GN001004004010000000,GN001004004000000000,GN001004000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-8.45111536000,10.92537331000,Niantanina,Mandiana,Kankan,{549C782C-1BC2-4020-84D1-58B982D3B11F},{5FE6EEFE-756C-42FD-A228-6AC002879C97},{F4A65CE5-DE5C-458C-89D2-9A9948436620},{3740A605-5160-4F27-BD0D-D8F08466011A},,{EBACCD53-54AA-4C68-A6EF-94C22807118A},1.24441281778,0.07070562875
557,AFRO,GN,NINGUELANDE,PITA,MAMOU,GUINEA,GN001007003007000000,GN001007003000000000,GN001007000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-12.68977733000,11.14870399000,Ninguelande,Pita,Mamou,{2C8AB83E-D79E-43D6-82A4-7A544AE1B15A},{A5AE1042-B5B2-4938-9B57-F94E87E10A4B},{70A7F1F4-7ECC-4BA7-99F4-21C4F84859AA},{3740A605-5160-4F27-BD0D-D8F08466011A},,{2E9DAE25-3F74-494E-9353-52248FFD6F44},0.70642489755,0.02654957054
558,AFRO,GN,NORASSOBA,SIGUIRI,KANKAN,GUINEA,GN001004005010000000,GN001004005000000000,GN001004000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-9.62001673000,11.14931723000,Norassoba,Siguiri,Kankan,{A8CDE911-87A6-4F05-AD67-51975DBB7FC3},{3D5505B6-E298-47E1-AF54-FA2554708C41},{F4A65CE5-DE5C-458C-89D2-9A9948436620},{3740A605-5160-4F27-BD0D-D8F08466011A},,{06823D77-E902-40F9-9218-F17A6DC30202},2.43164475414,0.22151011996
559,AFRO,GN,NOUSSY,LABE,LABE,GUINEA,GN001006002010000000,GN001006002000000000,GN001006000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-12.21083426000,11.23682004000,Noussy,Labe,Labe,{5722947E-A3C2-48C8-87C1-76EB3AD56992},{FBC498FD-42BE-483E-AC92-5E3D411976AE},{8C1432DB-20F7-4B43-A09A-F370CA3EEC0C},{3740A605-5160-4F27-BD0D-D8F08466011A},,{0D6F37D9-EAAD-4713-BB74-BF0EA79320B8},0.49978658973,0.01729370094
560,AFRO,GN,NYAGARA,MAMOU,MAMOU,GUINEA,GN001007002007000000,GN001007002000000000,GN001007000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-11.74912931000,10.81077766000,Nyagara,Mamou,Mamou,{117FDD1F-58FF-48BA-A215-1A56449D33EA},{7F158D68-26AB-40BB-A7E8-ACACA46C512D},{70A7F1F4-7ECC-4BA7-99F4-21C4F84859AA},{3740A605-5160-4F27-BD0D-D8F08466011A},,{D5B42F2D-0CB6-46CB-8469-892CAE7940D8},0.98148797270,0.03544968730
561,AFRO,GN,OUASSOU,DUBREKA,KINDIA,GUINEA,GN001005002005000000,GN001005002000000000,GN001005000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-13.58215673000,10.13239950000,Ouassou,Dubreka,Kindia,{32FCE668-7118-49D6-B7CB-D7B2C8E73616},{E0D3F2BD-1A8E-4C1A-80CF-047261E25813},{BBFD4A3D-C612-471F-BF12-72160A6E8997},{3740A605-5160-4F27-BD0D-D8F08466011A},,{F9AFD2E3-D21C-4648-A4E1-DB3EF1A689D3},0.78301464616,0.03298496375
562,AFRO,GN,OUENDE KENEMA,GUECKEDOU,N'ZEREKORE,GUINEA,GN001008002008000000,GN001008002000000000,GN001008000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-10.49594462000,8.40885934000,Ouende Kenema,Gueckedou,N'zerekore,{87B6CB1D-3DE3-413C-963A-9478DD69547C},{8FCC5814-B006-4621-9E07-D746142ED00D},{DBB89DE8-46BD-4369-8BFF-B7FDD4E3668F},{3740A605-5160-4F27-BD0D-D8F08466011A},,{0D17FC6E-1B8B-4B7F-8032-F7D0EF419E90},0.59301172333,0.01711757391
563,AFRO,GN,SINTALI,PITA,MAMOU,GUINEA,GN001007003010000000,GN001007003000000000,GN001007000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-12.41967205000,11.09851908000,Sintali,Pita,Mamou,{FAD213D7-1599-4FB4-917B-FBED658F0C91},{A5AE1042-B5B2-4938-9B57-F94E87E10A4B},{70A7F1F4-7ECC-4BA7-99F4-21C4F84859AA},{3740A605-5160-4F27-BD0D-D8F08466011A},,{772A062E-5570-442D-8FB2-29FE5910A19E},0.63343152820,0.00934892184
564,AFRO,GN,OURE KABA,MAMOU,MAMOU,GUINEA,GN001007002008000000,GN001007002000000000,GN001007000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-11.60118791000,10.17029812000,Oure Kaba,Mamou,Mamou,{5B5B590B-D04B-41B5-B761-FD3D22B2DC10},{7F158D68-26AB-40BB-A7E8-ACACA46C512D},{70A7F1F4-7ECC-4BA7-99F4-21C4F84859AA},{3740A605-5160-4F27-BD0D-D8F08466011A},,{C52A1A9A-98B7-4118-851E-4AD69A7578C2},1.68343554648,0.13803218581
565,AFRO,GN,OUREMAI,MACENTA,N'ZEREKORE,GUINEA,GN001008004010000000,GN001008004000000000,GN001008000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-9.43101616000,8.29612030000,Ouremai,Macenta,N'zerekore,{D8B5F9CA-C19B-4589-B4A7-D44DF21A25F5},{50356CF1-C47D-4369-B8B5-E4C203A09899},{DBB89DE8-46BD-4369-8BFF-B7FDD4E3668F},{3740A605-5160-4F27-BD0D-D8F08466011A},,{2BBB1C5A-B196-400A-9FA1-1914411986B1},1.38412731480,0.05996272129
566,AFRO,GN,PALE,N'ZEREKORE,N'ZEREKORE,GUINEA,GN001008005007000000,GN001008005000000000,GN001008000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-8.87947364000,8.02186402000,Pale,N'zerekore,N'zerekore,{DDF3101E-CE45-46CD-A990-1A7503BBF996},{DE604D86-539C-4146-AC8A-6CF71FF7E8A4},{DBB89DE8-46BD-4369-8BFF-B7FDD4E3668F},{3740A605-5160-4F27-BD0D-D8F08466011A},,{69DAEDF2-618E-4B97-92D7-B7A8F79F7F7D},0.45745232929,0.01106442307
567,AFRO,GN,PANZIAZOU,MACENTA,N'ZEREKORE,GUINEA,GN001008004011000000,GN001008004000000000,GN001008000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-9.84276448000,8.59078304000,Panziazou,Macenta,N'zerekore,{67C0BA72-DF9F-4265-9261-2AE61988C94E},{50356CF1-C47D-4369-B8B5-E4C203A09899},{DBB89DE8-46BD-4369-8BFF-B7FDD4E3668F},{3740A605-5160-4F27-BD0D-D8F08466011A},,{8D968D96-8617-48BB-8DDD-7BC7E468FE58},0.63421106159,0.01948384645
