OBJECTID,WHO_REGION,ISO_2_CODE,ADM4_NAME,ADM3_NAME,ADM2_NAME,ADM1_NAME,ADM0_NAME,ADM4_CODE,ADM3_CODE,ADM2_CODE,ADM1_CODE,ADM0_CODE,STARTDATE,ENDDATE,ISO_3_CODE,WHO_CODE,ADM4_ALTNA,ADM3_ALTCO,LVL,WHO_STATUS,UN_CODE,UNICEF_REG,CENTER_LON,CENTER_LAT,ADM4_VIZ_N,ADM3_VIZ_N,ADM2_VIZ_N,ADM1_VIZ_N,GUID,ADM3_GUID,ADM2_GUID,ADM1_GUID,ADM0_GUID,NOTES,GlobalID,Shape_Leng,Shape_Area
2089,AFRO,LR,Z200 FREE PORT DEVELOPMENT,GREATER MONROVIA,MONTSERRADO,MONTSERRADO,LIBERIA,LR001011001003095000,LR001011001003000000,LR001011001000000000,LR001011000000000000,LR001000000000000000,1/1/2000,12/31/9999,LBR,LIB,,,4,Member state,430,WCARO,-10.79249057000,6.34773902000,Free Port Development,Greater Monrovia,Montserrado,Montserrado,{9BAC5EF1-AFEB-43B0-A724-EA409353A6C2},{B90E326B-5EAF-4270-A52A-E340684B42C6},{D6F57210-A900-4BE9-9EC2-F0C73DB0B433},{7585628D-8E78-4A9E-811F-1C7FDF457A17},{78DBDF5D-226B-4BE4-B853-5A58D9DA21A6},ADM4_VIZ_NAME: Removed Z Identifier,{2D6AD348-4AB0-4DA2-91DE-7F5F6D872B68},0.07335632179,0.00015703189
2090,AFRO,LR,Z200 GBANDI TOWN,GREATER MONROVIA,MONTSERRADO,MONTSERRADO,LIBERIA,LR001011001003096000,LR001011001003000000,LR001011001000000000,LR001011000000000000,LR001000000000000000,1/1/2000,12/31/9999,LBR,LIB,,,4,Member state,430,WCARO,-10.78002087000,6.36493302000,Gbandi Town,Greater Monrovia,Montserrado,Montserrado,{C81E042F-4FDE-4317-A084-4689CF7BB195},{B90E326B-5EAF-4270-A52A-E340684B42C6},{D6F57210-A900-4BE9-9EC2-F0C73DB0B433},{7585628D-8E78-4A9E-811F-1C7FDF457A17},{78DBDF5D-226B-4BE4-B853-5A58D9DA21A6},ADM4_VIZ_NAME: Removed Z Identifier,{69C99293-F6C8-4D00-A897-0AA976E650A0},0.02768479435,0.00003905366
2091,AFRO,LR,Z200 JAMAICA ROAD,GREATER MONROVIA,MONTSERRADO,MONTSERRADO,LIBERIA,LR001011001003097000,LR001011001003000000,LR001011001000000000,LR001011000000000000,LR001000000000000000,1/1/2000,12/31/9999,LBR,LIB,,,4,Member state,430,WCARO,-10.78786422000,6.34116608000,Jamaica Road,Greater Monrovia,Montserrado,Montserrado,{195EF7FB-23F8-493A-BCB6-ECE685777318},{B90E326B-5EAF-4270-A52A-E340684B42C6},{D6F57210-A900-4BE9-9EC2-F0C73DB0B433},{7585628D-8E78-4A9E-811F-1C7FDF457A17},{78DBDF5D-226B-4BE4-B853-5A58D9DA21A6},ADM4_VIZ_NAME: Removed Z Identifier,{A6D47A17-F0CA-4F32-A0D0-351C16BC5595},0.03060704284,0.00004932343
2092,AFRO,LR,Z200 KING PETER TOWN,GREATER MONROVIA,MONTSERRADO,MONTSERRADO,LIBERIA,LR001011001003098000,LR001011001003000000,LR001011001000000000,LR001011000000000000,LR001000000000000000,1/1/2000,12/31/9999,LBR,LIB,,,4,Member state,430,WCARO,-10.78412909000,6.36040459000,King Peter Town,Greater Monrovia,Montserrado,Montserrado,{7F0617FA-9D6A-4617-8D0F-6693E7E61DE5},{B90E326B-5EAF-4270-A52A-E340684B42C6},{D6F57210-A900-4BE9-9EC2-F0C73DB0B433},{7585628D-8E78-4A9E-811F-1C7FDF457A17},{78DBDF5D-226B-4BE4-B853-5A58D9DA21A6},ADM4_VIZ_NAME: Removed Z Identifier,{A289EE00-820B-45DD-AD9E-20EB0FC1DAFE},0.02525590779,0.00002943336
2093,AFRO,LR,Z200 LITTLE WHITE CHAPEL,GREATER MONROVIA,MONTSERRADO,MONTSERRADO,LIBERIA,LR001011001003099000,LR001011001003000000,LR001011001000000000,LR001011000000000000,LR001000000000000000,1/1/2000,12/31/9999,LBR,LIB,,,4,Member state,430,WCARO,-10.77751689000,6.35442173000,Little White Chapel,Greater Monrovia,Montserrado,Montserrado,{8B96F94B-B3E5-46E3-A263-85FB4F73378E},{B90E326B-5EAF-4270-A52A-E340684B42C6},{D6F57210-A900-4BE9-9EC2-F0C73DB0B433},{7585628D-8E78-4A9E-811F-1C7FDF457A17},{78DBDF5D-226B-4BE4-B853-5A58D9DA21A6},ADM4_VIZ_NAME: Removed Z Identifier,{4124397D-35C6-452A-BA86-47548265E03C},0.03391530815,0.00006590929
2094,AFRO,LR,Z200 STOCKTON CREEK,GREATER MONROVIA,MONTSERRADO,MONTSERRADO,LIBERIA,LR001011001003100000,LR001011001003000000,LR001011001000000000,LR001011000000000000,LR001000000000000000,1/1/2000,12/31/9999,LBR,LIB,,,4,Member state,430,WCARO,-10.78145756000,6.34239027000,Stockton Creek,Greater Monrovia,Montserrado,Montserrado,{418637CD-709B-45D6-ACC4-259D6F1FCA3E},{B90E326B-5EAF-4270-A52A-E340684B42C6},{D6F57210-A900-4BE9-9EC2-F0C73DB0B433},{7585628D-8E78-4A9E-811F-1C7FDF457A17},{78DBDF5D-226B-4BE4-B853-5A58D9DA21A6},ADM4_VIZ_NAME: Removed Z Identifier,{B6DCF1BE-442E-481C-B754-E11DD88A6B95},0.01715035817,0.00001290304
2095,AFRO,LR,Z200 VICKY SPOT,GREATER MONROVIA,MONTSERRADO,MONTSERRADO,LIBERIA,LR001011001003101000,LR001011001003000000,LR001011001000000000,LR001011000000000000,LR001000000000000000,1/1/2000,12/31/9999,LBR,LIB,,,4,Member state,430,WCARO,-10.77560499000,6.36272542000,Vicky Spot,Greater Monrovia,Montserrado,Montserrado,{F43EF7A8-C4E2-4109-8AA1-1E00056F0A14},{B90E326B-5EAF-4270-A52A-E340684B42C6},{D6F57210-A900-4BE9-9EC2-F0C73DB0B433},{7585628D-8E78-4A9E-811F-1C7FDF457A17},{78DBDF5D-226B-4BE4-B853-5A58D9DA21A6},ADM4_VIZ_NAME: Removed Z Identifier,{16EE9EB0-777B-4355-8B03-69DB550ACF0C},0.03376883516,0.00005183135
2096,AFRO,LR,Z200 ZINC CAMP,GREATER MONROVIA,MONTSERRADO,MONTSERRADO,LIBERIA,LR001011001003102000,LR001011001003000000,LR001011001000000000,LR001011000000000000,LR001000000000000000,1/1/2000,12/31/9999,LBR,LIB,,,4,Member state,430,WCARO,-10.78103452000,6.34805386000,Zinc Camp,Greater Monrovia,Montserrado,Montserrado,{6D89359A-E340-40B9-BF01-89A62276C873},{B90E326B-5EAF-4270-A52A-E340684B42C6},{D6F57210-A900-4BE9-9EC2-F0C73DB0B433},{7585628D-8E78-4A9E-811F-1C7FDF457A17},{78DBDF5D-226B-4BE4-B853-5A58D9DA21A6},ADM4_VIZ_NAME: Removed Z Identifier,{F9828FCB-D2F0-468B-9089-6620EFCDDDA4},0.02375452818,0.00003380052
2097,AFRO,LR,Z200 ZONDO TOWN,GREATER MONROVIA,MONTSERRADO,MONTSERRADO,LIBERIA,LR001011001003103000,LR001011001003000000,LR001011001000000000,LR001011000000000000,LR001000000000000000,1/1/2000,12/31/9999,LBR,LIB,,,4,Member state,430,WCARO,-10.78611251000,6.34677655000,Zondo Town,Greater Monrovia,Montserrado,Montserrado,{ABC5B70E-4645-44A4-8A6A-311A731F6057},{B90E326B-5EAF-4270-A52A-E340684B42C6},{D6F57210-A900-4BE9-9EC2-F0C73DB0B433},{7585628D-8E78-4A9E-811F-1C7FDF457A17},{78DBDF5D-226B-4BE4-B853-5A58D9DA21A6},ADM4_VIZ_NAME: Removed Z Identifier,{12318F8E-31BF-4875-8561-C19B01FB06C3},0.02589271843,0.00003184456
2098,AFRO,LR,Z300 CENTRAL CLARA TOWN I,GREATER MONROVIA,MONTSERRADO,MONTSERRADO,LIBERIA,LR001011001003104000,LR001011001003000000,LR001011001000000000,LR001011000000000000,LR001000000000000000,1/1/2000,12/31/9999,LBR,LIB,,,4,Member state,430,WCARO,-10.79708329000,6.32661718000,Central Clara Town 1,Greater Monrovia,Montserrado,Montserrado,{319E23A0-5D9B-4796-942F-A32334B30657},{B90E326B-5EAF-4270-A52A-E340684B42C6},{D6F57210-A900-4BE9-9EC2-F0C73DB0B433},{7585628D-8E78-4A9E-811F-1C7FDF457A17},{78DBDF5D-226B-4BE4-B853-5A58D9DA21A6},"ADM4_VIZ_NAME: Removed Z Identifier, Updated Duplicate Number",{283FE2CE-244A-4562-9307-3BDD48133AE2},0.01347299932,0.00000675049
2099,AFRO,LR,Z300 CENTRAL CLARA TOWN II,GREATER MONROVIA,MONTSERRADO,MONTSERRADO,LIBERIA,LR001011001003105000,LR001011001003000000,LR001011001000000000,LR001011000000000000,LR001000000000000000,1/1/2000,12/31/9999,LBR,LIB,,,4,Member state,430,WCARO,-10.79660058000,6.32833414000,Central Clara Town 2,Greater Monrovia,Montserrado,Montserrado,{EA3D8F70-416E-4208-AB24-0BAABC80803E},{B90E326B-5EAF-4270-A52A-E340684B42C6},{D6F57210-A900-4BE9-9EC2-F0C73DB0B433},{7585628D-8E78-4A9E-811F-1C7FDF457A17},{78DBDF5D-226B-4BE4-B853-5A58D9DA21A6},"ADM4_VIZ_NAME: Removed Z Identifier, Updated Duplicate Number",{910E249A-F8AD-4C62-9621-89E37B1E11F4},0.01627851515,0.00001044604
2100,AFRO,LR,Z300 COW FACTORY,GREATER MONROVIA,MONTSERRADO,MONTSERRADO,LIBERIA,LR001011001003106000,LR001011001003000000,LR001011001000000000,LR001011000000000000,LR001000000000000000,1/1/2000,12/31/9999,LBR,LIB,,,4,Member state,430,WCARO,-10.78516445000,6.33664585000,Cow Factory,Greater Monrovia,Montserrado,Montserrado,{3DA5E7AD-234D-4D19-85F0-93627ADA6F64},{B90E326B-5EAF-4270-A52A-E340684B42C6},{D6F57210-A900-4BE9-9EC2-F0C73DB0B433},{7585628D-8E78-4A9E-811F-1C7FDF457A17},{78DBDF5D-226B-4BE4-B853-5A58D9DA21A6},ADM4_VIZ_NAME: Removed Z Identifier,{751B171C-70B7-4D2B-AF10-B3E71EF295CD},0.02621959020,0.00002817805
2101,AFRO,LR,Z300 FREE PORT DEVELOPMENT,GREATER MONROVIA,MONTSERRADO,MONTSERRADO,LIBERIA,LR001011001003107000,LR001011001003000000,LR001011001000000000,LR001011000000000000,LR001000000000000000,1/1/2000,12/31/9999,LBR,LIB,,,4,Member state,430,WCARO,-10.79044226000,6.33627500000,Free Port Development,Greater Monrovia,Montserrado,Montserrado,{8640E340-B15D-4E7D-B809-244CB5551FF0},{B90E326B-5EAF-4270-A52A-E340684B42C6},{D6F57210-A900-4BE9-9EC2-F0C73DB0B433},{7585628D-8E78-4A9E-811F-1C7FDF457A17},{78DBDF5D-226B-4BE4-B853-5A58D9DA21A6},ADM4_VIZ_NAME: Removed Z Identifier,{38DC37A2-275E-430C-92AD-F4AC95874059},0.02170576677,0.00002217512
2102,AFRO,LR,Z300 GIBLATA,GREATER MONROVIA,MONTSERRADO,MONTSERRADO,LIBERIA,LR001011001003108000,LR001011001003000000,LR001011001000000000,LR001011000000000000,LR001000000000000000,1/1/2000,12/31/9999,LBR,LIB,,,4,Member state,430,WCARO,-10.79952493000,6.32664876000,Giblata,Greater Monrovia,Montserrado,Montserrado,{E68362B5-0248-455C-87DE-9F94C0891E1C},{B90E326B-5EAF-4270-A52A-E340684B42C6},{D6F57210-A900-4BE9-9EC2-F0C73DB0B433},{7585628D-8E78-4A9E-811F-1C7FDF457A17},{78DBDF5D-226B-4BE4-B853-5A58D9DA21A6},ADM4_VIZ_NAME: Removed Z Identifier,{2874947A-8FAF-45F9-A6B4-D6F43001A0E2},0.01389442010,0.00000727777
2103,AFRO,LR,Z300 HOPE COMMUNITY,GREATER MONROVIA,MONTSERRADO,MONTSERRADO,LIBERIA,LR001011001003109000,LR001011001003000000,LR001011001000000000,LR001011000000000000,LR001000000000000000,1/1/2000,12/31/9999,LBR,LIB,,,4,Member state,430,WCARO,-10.78993657000,6.33169245000,Hope Community,Greater Monrovia,Montserrado,Montserrado,{BF3E7FC0-9BD8-4E81-856C-B2B6ABD751E5},{B90E326B-5EAF-4270-A52A-E340684B42C6},{D6F57210-A900-4BE9-9EC2-F0C73DB0B433},{7585628D-8E78-4A9E-811F-1C7FDF457A17},{78DBDF5D-226B-4BE4-B853-5A58D9DA21A6},ADM4_VIZ_NAME: Removed Z Identifier,{5418BC96-42B8-4A45-9026-4F6CC0DFC7F7},0.02308408639,0.00002169657
2104,AFRO,LR,Z300 PAITY TOWN,GREATER MONROVIA,MONTSERRADO,MONTSERRADO,LIBERIA,LR001011001003110000,LR001011001003000000,LR001011001000000000,LR001011000000000000,LR001000000000000000,1/1/2000,12/31/9999,LBR,LIB,,,4,Member state,430,WCARO,-10.79724289000,6.33086818000,Paity Town,Greater Monrovia,Montserrado,Montserrado,{85F54A0D-9692-4E14-A976-9EE239E41A5D},{B90E326B-5EAF-4270-A52A-E340684B42C6},{D6F57210-A900-4BE9-9EC2-F0C73DB0B433},{7585628D-8E78-4A9E-811F-1C7FDF457A17},{78DBDF5D-226B-4BE4-B853-5A58D9DA21A6},ADM4_VIZ_NAME: Removed Z Identifier,{CC56BF6D-4214-4FA6-A83A-92D634F619E9},0.01471031260,0.00001231384
2105,AFRO,LR,Z300 PEUGEOT GARAGE,GREATER MONROVIA,MONTSERRADO,MONTSERRADO,LIBERIA,LR001011001003111000,LR001011001003000000,LR001011001000000000,LR001011000000000000,LR001000000000000000,1/1/2000,12/31/9999,LBR,LIB,,,4,Member state,430,WCARO,-10.79420940000,6.33313923000,Peugeot Garage,Greater Monrovia,Montserrado,Montserrado,{BB1D4A48-2F59-47D9-AB27-4522FDBEC360},{B90E326B-5EAF-4270-A52A-E340684B42C6},{D6F57210-A900-4BE9-9EC2-F0C73DB0B433},{7585628D-8E78-4A9E-811F-1C7FDF457A17},{78DBDF5D-226B-4BE4-B853-5A58D9DA21A6},ADM4_VIZ_NAME: Removed Z Identifier,{FA65FFC1-48B1-4B25-A4D8-06A38D83EAE8},0.01878667204,0.00002045982
2106,AFRO,LR,Z300 RIVER VIEW,GREATER MONROVIA,MONTSERRADO,MONTSERRADO,LIBERIA,LR001011001003112000,LR001011001003000000,LR001011001000000000,LR001011000000000000,LR001000000000000000,1/1/2000,12/31/9999,LBR,LIB,,,4,Member state,430,WCARO,-10.79349065000,6.32891397000,River View,Greater Monrovia,Montserrado,Montserrado,{FBB88F02-ED64-407E-A7E1-3DE7D4BE553D},{B90E326B-5EAF-4270-A52A-E340684B42C6},{D6F57210-A900-4BE9-9EC2-F0C73DB0B433},{7585628D-8E78-4A9E-811F-1C7FDF457A17},{78DBDF5D-226B-4BE4-B853-5A58D9DA21A6},ADM4_VIZ_NAME: Removed Z Identifier,{EB98B243-2F9E-42FE-90B1-DCEC67CF19ED},0.01394540859,0.00000794288
2107,AFRO,LR,Z300 STRUGGLE COMMUNITY,GREATER MONROVIA,MONTSERRADO,MONTSERRADO,LIBERIA,LR001011001003113000,LR001011001003000000,LR001011001000000000,LR001011000000000000,LR001000000000000000,1/1/2000,12/31/9999,LBR,LIB,,,4,Member state,430,WCARO,-10.78530153000,6.33009336000,Struggle Community,Greater Monrovia,Montserrado,Montserrado,{ECA7ABB2-581E-49D6-88F5-9E3F345B84E9},{B90E326B-5EAF-4270-A52A-E340684B42C6},{D6F57210-A900-4BE9-9EC2-F0C73DB0B433},{7585628D-8E78-4A9E-811F-1C7FDF457A17},{78DBDF5D-226B-4BE4-B853-5A58D9DA21A6},ADM4_VIZ_NAME: Removed Z Identifier,{21BAFF33-8F13-4EA4-80D7-9650CA385A11},0.02392585473,0.00003821963
2108,AFRO,LR,Z300 VAI TOWN A,GREATER MONROVIA,MONTSERRADO,MONTSERRADO,LIBERIA,LR001011001003114000,LR001011001003000000,LR001011001000000000,LR001011000000000000,LR001000000000000000,1/1/2000,12/31/9999,LBR,LIB,,,4,Member state,430,WCARO,-10.80202280000,6.32581217000,Vai Town 1,Greater Monrovia,Montserrado,Montserrado,{A8BA00A1-FB14-483E-8DD8-53F2414E5F20},{B90E326B-5EAF-4270-A52A-E340684B42C6},{D6F57210-A900-4BE9-9EC2-F0C73DB0B433},{7585628D-8E78-4A9E-811F-1C7FDF457A17},{78DBDF5D-226B-4BE4-B853-5A58D9DA21A6},"ADM4_VIZ_NAME: Removed Z Identifier, Updated Duplicate Number",{CBDBB6EC-08A2-4D21-A2CD-F5F13FB8920B},0.02505167172,0.00001187817
2109,AFRO,LR,Z300 VAI TOWN B,GREATER MONROVIA,MONTSERRADO,MONTSERRADO,LIBERIA,LR001011001003115000,LR001011001003000000,LR001011001000000000,LR001011000000000000,LR001000000000000000,1/1/2000,12/31/9999,LBR,LIB,,,4,Member state,430,WCARO,-10.80079689000,6.32400184000,Vai Town 2,Greater Monrovia,Montserrado,Montserrado,{D3197D3B-3968-40BB-BA87-B550BBDB923F},{B90E326B-5EAF-4270-A52A-E340684B42C6},{D6F57210-A900-4BE9-9EC2-F0C73DB0B433},{7585628D-8E78-4A9E-811F-1C7FDF457A17},{78DBDF5D-226B-4BE4-B853-5A58D9DA21A6},"ADM4_VIZ_NAME: Removed Z Identifier, Updated Duplicate Number",{20153E8E-92A3-432C-9ABD-A5305E3244B6},0.01341498100,0.00000799963
2110,AFRO,LR,Z400 CENTRAL WEST POINT,GREATER MONROVIA,MONTSERRADO,MONTSERRADO,LIBERIA,LR001011001003116000,LR001011001003000000,LR001011001000000000,LR001011000000000000,LR001000000000000000,1/1/2000,12/31/9999,LBR,LIB,,,4,Member state,430,WCARO,-10.81053024000,6.32368511000,Central West Point,Greater Monrovia,Montserrado,Montserrado,{87D8DD62-7621-4661-8A35-4CE02D35B8F2},{B90E326B-5EAF-4270-A52A-E340684B42C6},{D6F57210-A900-4BE9-9EC2-F0C73DB0B433},{7585628D-8E78-4A9E-811F-1C7FDF457A17},{78DBDF5D-226B-4BE4-B853-5A58D9DA21A6},ADM4_VIZ_NAME: Removed Z Identifier,{61BB6D48-D7F1-4F49-8F8B-A302B7503C07},0.02884075574,0.00001151091
2111,AFRO,LR,Z400 FISH TOWN,GREATER MONROVIA,MONTSERRADO,MONTSERRADO,LIBERIA,LR001011001003117000,LR001011001003000000,LR001011001000000000,LR001011000000000000,LR001000000000000000,1/1/2000,12/31/9999,LBR,LIB,,,4,Member state,430,WCARO,-10.80440702000,6.32880101000,Fish Town,Greater Monrovia,Montserrado,Montserrado,{BED34602-A2E1-4754-A1D1-1C08DB95BD57},{B90E326B-5EAF-4270-A52A-E340684B42C6},{D6F57210-A900-4BE9-9EC2-F0C73DB0B433},{7585628D-8E78-4A9E-811F-1C7FDF457A17},{78DBDF5D-226B-4BE4-B853-5A58D9DA21A6},ADM4_VIZ_NAME: Removed Z Identifier,{D567ADEE-26AB-4319-A076-E0C9CC45C835},0.01491101294,0.00000923821
2112,AFRO,LR,"Z400 GRANDCESS YARD	",GREATER MONROVIA,MONTSERRADO,MONTSERRADO,LIBERIA,LR001011001003118000,LR001011001003000000,LR001011001000000000,LR001011000000000000,LR001000000000000000,1/1/2000,12/31/9999,LBR,LIB,,,4,Member state,430,WCARO,-10.80654432000,6.32961891000,"Grandcess Yard	",Greater Monrovia,Montserrado,Montserrado,{F8A61AAA-9B0F-4040-A024-3A6450D3C83C},{B90E326B-5EAF-4270-A52A-E340684B42C6},{D6F57210-A900-4BE9-9EC2-F0C73DB0B433},{7585628D-8E78-4A9E-811F-1C7FDF457A17},{78DBDF5D-226B-4BE4-B853-5A58D9DA21A6},ADM4_VIZ_NAME: Removed Z Identifier,{4553EAF4-53AE-4E9F-87CC-21B7CA8A8ED7},0.01259433412,0.00000815628
2113,AFRO,LR,Z400 POLICE STATION,GREATER MONROVIA,MONTSERRADO,MONTSERRADO,LIBERIA,LR001011001003119000,LR001011001003000000,LR001011001000000000,LR001011000000000000,LR001000000000000000,1/1/2000,12/31/9999,LBR,LIB,,,4,Member state,430,WCARO,-10.80750792000,6.32748803000,Police Station,Greater Monrovia,Montserrado,Montserrado,{C6DDE150-6D33-46BB-BDCF-DD8A9EF9CACA},{B90E326B-5EAF-4270-A52A-E340684B42C6},{D6F57210-A900-4BE9-9EC2-F0C73DB0B433},{7585628D-8E78-4A9E-811F-1C7FDF457A17},{78DBDF5D-226B-4BE4-B853-5A58D9DA21A6},ADM4_VIZ_NAME: Removed Z Identifier,{DCED83D7-A6B8-4B0F-959A-E28972DD4ECC},0.01159434512,0.00000778722
2114,AFRO,LR,Z400 POWER PLANT,GREATER MONROVIA,MONTSERRADO,MONTSERRADO,LIBERIA,LR001011001003120000,LR001011001003000000,LR001011001000000000,LR001011000000000000,LR001000000000000000,1/1/2000,12/31/9999,LBR,LIB,,,4,Member state,430,WCARO,-10.80829948000,6.32351006000,Power Plant,Greater Monrovia,Montserrado,Montserrado,{BC676554-C905-40EC-9678-E68C89A1D962},{B90E326B-5EAF-4270-A52A-E340684B42C6},{D6F57210-A900-4BE9-9EC2-F0C73DB0B433},{7585628D-8E78-4A9E-811F-1C7FDF457A17},{78DBDF5D-226B-4BE4-B853-5A58D9DA21A6},ADM4_VIZ_NAME: Removed Z Identifier,{5E603229-0F8B-4B42-A9CF-04E9FB7BD698},0.00937067877,0.00000526280
2115,AFRO,LR,Z400 WEST POINT,GREATER MONROVIA,MONTSERRADO,MONTSERRADO,LIBERIA,LR001011001003121000,LR001011001003000000,LR001011001000000000,LR001011000000000000,LR001000000000000000,1/1/2000,12/31/9999,LBR,LIB,,,4,Member state,430,WCARO,-10.80685929000,6.32370249000,West Point,Greater Monrovia,Montserrado,Montserrado,{17F233A2-8D2C-4366-8D7F-0F8A51749320},{B90E326B-5EAF-4270-A52A-E340684B42C6},{D6F57210-A900-4BE9-9EC2-F0C73DB0B433},{7585628D-8E78-4A9E-811F-1C7FDF457A17},{78DBDF5D-226B-4BE4-B853-5A58D9DA21A6},ADM4_VIZ_NAME: Removed Z Identifier,{492E0708-1F6D-4B0D-8BC7-155B49555B18},0.01086838846,0.00000304684
2116,AFRO,LR,Z500 CENTENNIAL AREA,GREATER MONROVIA,MONTSERRADO,MONTSERRADO,LIBERIA,LR001011001003122000,LR001011001003000000,LR001011001000000000,LR001011000000000000,LR001000000000000000,1/1/2000,12/31/9999,LBR,LIB,,,4,Member state,430,WCARO,-10.80474603000,6.31842842000,Centennial Area,Greater Monrovia,Montserrado,Montserrado,{5C4BAEA7-BED9-4C03-8F1B-E4BB27CE796C},{B90E326B-5EAF-4270-A52A-E340684B42C6},{D6F57210-A900-4BE9-9EC2-F0C73DB0B433},{7585628D-8E78-4A9E-811F-1C7FDF457A17},{78DBDF5D-226B-4BE4-B853-5A58D9DA21A6},ADM4_VIZ_NAME: Removed Z Identifier,{5394BF80-7C3C-4470-9108-32A3D48524AE},0.02147986170,0.00002044017
2117,AFRO,LR,Z500 LYNCH / CENTER STREETS,GREATER MONROVIA,MONTSERRADO,MONTSERRADO,LIBERIA,LR001011001003123000,LR001011001003000000,LR001011001000000000,LR001011000000000000,LR001000000000000000,1/1/2000,12/31/9999,LBR,LIB,,,4,Member state,430,WCARO,-10.80783026000,6.30844963000,Lynch/Center Streets,Greater Monrovia,Montserrado,Montserrado,{D9115208-6452-480D-8635-A2807D3150DB},{B90E326B-5EAF-4270-A52A-E340684B42C6},{D6F57210-A900-4BE9-9EC2-F0C73DB0B433},{7585628D-8E78-4A9E-811F-1C7FDF457A17},{78DBDF5D-226B-4BE4-B853-5A58D9DA21A6},"ADM4_VIZ_NAME: Removed Z Identifier, Removed Extra Spaces",{12909847-6371-4B3A-BB4C-256A15771777},0.01539659200,0.00001408988
2118,AFRO,LR,Z500 MAMBA POINT,GREATER MONROVIA,MONTSERRADO,MONTSERRADO,LIBERIA,LR001011001003124000,LR001011001003000000,LR001011001000000000,LR001011000000000000,LR001000000000000000,1/1/2000,12/31/9999,LBR,LIB,,,4,Member state,430,WCARO,-10.81446807000,6.31465780000,Mamba Point,Greater Monrovia,Montserrado,Montserrado,{C801926B-D91B-48FF-8872-0E6AA902A6B6},{B90E326B-5EAF-4270-A52A-E340684B42C6},{D6F57210-A900-4BE9-9EC2-F0C73DB0B433},{7585628D-8E78-4A9E-811F-1C7FDF457A17},{78DBDF5D-226B-4BE4-B853-5A58D9DA21A6},ADM4_VIZ_NAME: Removed Z Identifier,{6D360512-4577-4C01-8E74-F0C899BAF3C3},0.03618420973,0.00006439839
2119,AFRO,LR,Z500 RANDALL/ NEWPORT STREETS,GREATER MONROVIA,MONTSERRADO,MONTSERRADO,LIBERIA,LR001011001003126000,LR001011001003000000,LR001011001000000000,LR001011000000000000,LR001000000000000000,1/1/2000,12/31/9999,LBR,LIB,,,4,Member state,430,WCARO,-10.80950065000,6.31316237000,Randall/Newport Streets,Greater Monrovia,Montserrado,Montserrado,{339930B8-BC7F-4755-8AF1-B97B1B16839E},{B90E326B-5EAF-4270-A52A-E340684B42C6},{D6F57210-A900-4BE9-9EC2-F0C73DB0B433},{7585628D-8E78-4A9E-811F-1C7FDF457A17},{78DBDF5D-226B-4BE4-B853-5A58D9DA21A6},"ADM4_VIZ_NAME: Removed Z Identifier, Removed Extra Spaces",{36A9EB44-2E1B-402C-8AC8-36394A764CA3},0.02410691621,0.00002144236
2120,AFRO,LR,Z500 RANDALL / LYNCH STREETS,GREATER MONROVIA,MONTSERRADO,MONTSERRADO,LIBERIA,LR001011001003125000,LR001011001003000000,LR001011001000000000,LR001011000000000000,LR001000000000000000,1/1/2000,12/31/9999,LBR,LIB,,,4,Member state,430,WCARO,-10.80598800000,6.31327399000,Randall/Lynch Streets,Greater Monrovia,Montserrado,Montserrado,{9DBAF1E7-C2D2-4E58-B0F2-1D1D6557BBA2},{B90E326B-5EAF-4270-A52A-E340684B42C6},{D6F57210-A900-4BE9-9EC2-F0C73DB0B433},{7585628D-8E78-4A9E-811F-1C7FDF457A17},{78DBDF5D-226B-4BE4-B853-5A58D9DA21A6},"ADM4_VIZ_NAME: Removed Z Identifier, Removed Extra Spaces",{78745301-D981-44CD-B9B5-462CD2875612},0.02293904780,0.00002990369
2121,AFRO,LR,Z500 ROCK CRUSHER,GREATER MONROVIA,MONTSERRADO,MONTSERRADO,LIBERIA,LR001011001003127000,LR001011001003000000,LR001011001000000000,LR001011000000000000,LR001000000000000000,1/1/2000,12/31/9999,LBR,LIB,,,4,Member state,430,WCARO,-10.81124027000,6.32035828000,Rock Crusher,Greater Monrovia,Montserrado,Montserrado,{44AA95BF-FDF4-4C78-8A84-17FC7F601C8A},{B90E326B-5EAF-4270-A52A-E340684B42C6},{D6F57210-A900-4BE9-9EC2-F0C73DB0B433},{7585628D-8E78-4A9E-811F-1C7FDF457A17},{78DBDF5D-226B-4BE4-B853-5A58D9DA21A6},ADM4_VIZ_NAME: Removed Z Identifier,{BAF240F8-1E37-4F82-A1C3-562D043C7A63},0.02627288432,0.00002867714
